"Id","ImageId","AnswerImageId","AnswerOption","DifficultyLevel","AnswerVideoPath","ColorMeter","CourseId","BookName","CourseName","CourseTopicName","SubCourseTopicName","CourseTopicId","NewCourseTopicName","PublisherId","SubCourseTopicUniqueId","AchievementId","NewSubCourseTopicName","CourseTopicUniqueId","ExamCategoryId","ImageUrl","AnswerImageUrl","QuestionPartImageUrls","RowStatus","IsImageLarge","CropDimensions","CropPartDimensions","TagName","AchievementName","BookSectionCropId","Coordinates","IsImageCropPart"
513607,"crops/ya36ks34tc79jq40me55oyhx","","D",4,"https://xamlvideo.pakodemy.com/?id=513607.xaml",271,1,"8.Sınıf Matematik Soru Bankası","Matematik","Çarpanlar ve Katlar, Üslü İfadeler","Çarpanlar ve Katlar, Üslü İfadeler",4037,"Karma",39,3019999,NULL,"Karma",30199,2,"https://d2cqobm8wcb2vo.cloudfront.net/crops/yntlgs/176375.jpg","","",True,True,"{""Width"":6315,""Height"":4170,""NaturalWidth"" : 842.0, ""NaturalHeight"" :556.0, ""CropWidth"" : 536.0, ""CropHeight"" : 353.9, ""CropWidthRatio"":93.1,""CropHeightRatio"":43.1}",NULL,NULL,NULL,513607,"[{""A"": {""X1"": 62, ""X2"": 840, ""Y1"": 3980, ""Y2"": 4103}}, {""B"": {""X1"": 1952, ""X2"": 2642, ""Y1"": 3981, ""Y2"": 4104}}, {""C"": {""X1"": 3748, ""X2"": 4265, ""Y1"": 3981, ""Y2"": 4104}}, {""D"": {""X1"": 5375, ""X2"": 6219, ""Y1"": 3981, ""Y2"": 4104}}, {""E"": {""X1"": 0, ""X2"": 0, ""Y1"": 0, ""Y2"": 0}}]",False
513610,"crops/eq44fs19pr81yk10xk67gszu","","A",3,"https://xamlvideo.pakodemy.com/?id=513610.xaml",56,1,"8.Sınıf Matematik Soru Bankası","Matematik","Çarpanlar ve Katlar, Üslü İfadeler","Çarpanlar ve Katlar, Üslü İfadeler",4037,"Karma",39,3019999,NULL,"Karma",30199,2,"https://d2cqobm8wcb2vo.cloudfront.net/crops/yntlgs/176385.jpg","","",True,False,"{""Width"":3270,""Height"":1275,""NaturalWidth"" : 436.0, ""NaturalHeight"" :170.0, ""CropWidth"" : 268.0, ""CropHeight"" : 104.5, ""CropWidthRatio"":46.5,""CropHeightRatio"":12.7}",NULL,NULL,NULL,513610,"[{""A"": {""X1"": 66, ""X2"": 395, ""Y1"": 1097, ""Y2"": 1220}}, {""B"": {""X1"": 900, ""X2"": 1163, ""Y1"": 1097, ""Y2"": 1220}}, {""C"": {""X1"": 1662, ""X2"": 1980, ""Y1"": 1097, ""Y2"": 1220}}, {""D"": {""X1"": 2485, ""X2"": 2863, ""Y1"": 1078, ""Y2"": 1220}}, {""E"": {""X1"": 0, ""X2"": 0, ""Y1"": 0, ""Y2"": 0}}]",False
513611,"crops/rw42ws87qr93xe57sx23llgd","","D",4,"https://xamlvideo.pakodemy.com/?id=513611.xaml",62,1,"8.Sınıf Matematik Soru Bankası","Matematik","Çarpanlar ve Katlar, Üslü İfadeler","Çarpanlar ve Katlar, Üslü İfadeler",4037,"Karma",39,3019999,NULL,"Karma",30199,2,"https://d2cqobm8wcb2vo.cloudfront.net/crops/yntlgs/176386.jpg","","",True,False,"{""Width"":3210,""Height"":1455,""NaturalWidth"" : 428.0, ""NaturalHeight"" :194.0, ""CropWidth"" : 268.0, ""CropHeight"" : 121.5, ""CropWidthRatio"":46.5,""CropHeightRatio"":14.8}",NULL,NULL,NULL,513611,"[{""A"": {""X1"": 74, ""X2"": 961, ""Y1"": 712, ""Y2"": 835}}, {""B"": {""X1"": 1912, ""X2"": 2514, ""Y1"": 712, ""Y2"": 915}}, {""C"": {""X1"": 79, ""X2"": 938, ""Y1"": 1145, ""Y2"": 1268}}, {""D"": {""X1"": 1912, ""X2"": 2872, ""Y1"": 1145, ""Y2"": 1268}}, {""E"": {""X1"": 0, ""X2"": 0, ""Y1"": 0, ""Y2"": 0}}]",False
513617,"crops/nq94km82sh73gh55hv63owfn","","C",1,"https://xamlvideo.pakodemy.com/?id=513617.xaml",71,1,"8.Sınıf Matematik Soru Bankası","Matematik","Çarpanlar ve Katlar, Üslü İfadeler","Çarpanlar ve Katlar, Üslü İfadeler",4037,"Karma",39,3019999,NULL,"Karma",30199,2,"https://d2cqobm8wcb2vo.cloudfront.net/crops/yntlgs/176382.jpg","","",True,False,"{""Width"":2955,""Height"":1980,""NaturalWidth"" : 394.0, ""NaturalHeight"" :264.0, ""CropWidth"" : 268.0, ""CropHeight"" : 179.6, ""CropWidthRatio"":46.5,""CropHeightRatio"":21.9}",NULL,NULL,NULL,513617,"[{""A"": {""X1"": 99, ""X2"": 1610, ""Y1"": 959, ""Y2"": 1082}}, {""B"": {""X1"": 109, ""X2"": 1613, ""Y1"": 1239, ""Y2"": 1362}}, {""C"": {""X1"": 104, ""X2"": 1613, ""Y1"": 1519, ""Y2"": 1642}}, {""D"": {""X1"": 109, ""X2"": 1610, ""Y1"": 1799, ""Y2"": 1922}}, {""E"": {""X1"": 0, ""X2"": 0, ""Y1"": 0, ""Y2"": 0}}]",False
513613,"crops/kz10je85gv41bd65ma61ckvc","","C",3,"https://xamlvideo.pakodemy.com/?id=513613.xaml",61,1,"8.Sınıf Matematik Soru Bankası","Matematik","Çarpanlar ve Katlar, Üslü İfadeler","Çarpanlar ve Katlar, Üslü İfadeler",4037,"Karma",39,3019999,NULL,"Karma",30199,2,"https://d2cqobm8wcb2vo.cloudfront.net/crops/yntlgs/176377.jpg","","",True,False,"{""Width"":2925,""Height"":1620,""NaturalWidth"" : 390.0, ""NaturalHeight"" :216.0, ""CropWidth"" : 268.0, ""CropHeight"" : 148.4, ""CropWidthRatio"":46.5,""CropHeightRatio"":18.1}",NULL,NULL,NULL,513613,"[{""A"": {""X1"": 62, ""X2"": 736, ""Y1"": 1195, ""Y2"": 1318}}, {""B"": {""X1"": 1688, ""X2"": 2279, ""Y1"": 1195, ""Y2"": 1318}}, {""C"": {""X1"": 67, ""X2"": 807, ""Y1"": 1433, ""Y2"": 1556}}, {""D"": {""X1"": 1687, ""X2"": 2351, ""Y1"": 1433, ""Y2"": 1556}}, {""E"": {""X1"": 0, ""X2"": 0, ""Y1"": 0, ""Y2"": 0}}]",False
513615,"crops/js20xj30va12yt36eb68cnyw","","A",3,"https://xamlvideo.pakodemy.com/?id=513615.xaml",57,1,"8.Sınıf Matematik Soru Bankası","Matematik","Çarpanlar ve Katlar, Üslü İfadeler","Çarpanlar ve Katlar, Üslü İfadeler",4037,"Karma",39,3019999,NULL,"Karma",30199,2,"https://d2cqobm8wcb2vo.cloudfront.net/crops/yntlgs/176380.jpg","","",True,False,"{""Width"":3060,""Height"":1380,""NaturalWidth"" : 408.0, ""NaturalHeight"" :184.0, ""CropWidth"" : 268.0, ""CropHeight"" : 120.9, ""CropWidthRatio"":46.5,""CropHeightRatio"":14.7}",NULL,NULL,NULL,513615,"[{""A"": {""X1"": 169, ""X2"": 1175, ""Y1"": 959, ""Y2"": 1082}}, {""B"": {""X1"": 1794, ""X2"": 2795, ""Y1"": 959, ""Y2"": 1086}}, {""C"": {""X1"": 174, ""X2"": 1175, ""Y1"": 1196, ""Y2"": 1323}}, {""D"": {""X1"": 1794, ""X2"": 2791, ""Y1"": 1196, ""Y2"": 1323}}, {""E"": {""X1"": 0, ""X2"": 0, ""Y1"": 0, ""Y2"": 0}}]",False
513618,"crops/tg36io84ww30wh81uz98chgj","","A",3,"https://xamlvideo.pakodemy.com/?id=513618.xaml",45,1,"8.Sınıf Matematik Soru Bankası","Matematik","Çarpanlar ve Katlar, Üslü İfadeler","Çarpanlar ve Katlar, Üslü İfadeler",4037,"Karma",39,3019999,NULL,"Karma",30199,2,"https://d2cqobm8wcb2vo.cloudfront.net/crops/yntlgs/176383.jpg","","",True,False,"{""Width"":2985,""Height"":945,""NaturalWidth"" : 398.0, ""NaturalHeight"" :126.0, ""CropWidth"" : 268.0, ""CropHeight"" : 84.8, ""CropWidthRatio"":46.5,""CropHeightRatio"":10.3}",NULL,NULL,NULL,513618,"[{""A"": {""X1"": 134, ""X2"": 466, ""Y1"": 764, ""Y2"": 887}}, {""B"": {""X1"": 1004, ""X2"": 1318, ""Y1"": 764, ""Y2"": 887}}, {""C"": {""X1"": 1854, ""X2"": 2119, ""Y1"": 764, ""Y2"": 887}}, {""D"": {""X1"": 2660, ""X2"": 2935, ""Y1"": 764, ""Y2"": 887}}, {""E"": {""X1"": 0, ""X2"": 0, ""Y1"": 0, ""Y2"": 0}}]",False
513614,"crops/hd64yh11co91ix39cs15ghwg","","D",5,"https://xamlvideo.pakodemy.com/?id=513614.xaml",77,1,"8.Sınıf Matematik Soru Bankası","Matematik","Çarpanlar ve Katlar, Üslü İfadeler","Çarpanlar ve Katlar, Üslü İfadeler",4037,"Karma",39,3019999,NULL,"Karma",30199,2,"https://d2cqobm8wcb2vo.cloudfront.net/crops/yntlgs/176379.jpg","","",True,False,"{""Width"":2925,""Height"":2235,""NaturalWidth"" : 390.0, ""NaturalHeight"" :298.0, ""CropWidth"" : 268.0, ""CropHeight"" : 204.8, ""CropWidthRatio"":46.5,""CropHeightRatio"":24.9}",NULL,NULL,NULL,513614,"[{""A"": {""X1"": 63, ""X2"": 2239, ""Y1"": 1217, ""Y2"": 1340}}, {""B"": {""X1"": 72, ""X2"": 2238, ""Y1"": 1496, ""Y2"": 1619}}, {""C"": {""X1"": 67, ""X2"": 2238, ""Y1"": 1777, ""Y2"": 1900}}, {""D"": {""X1"": 72, ""X2"": 2238, ""Y1"": 2057, ""Y2"": 2180}}, {""E"": {""X1"": 0, ""X2"": 0, ""Y1"": 0, ""Y2"": 0}}]",False
513609,"crops/ub88ac26jo91qw94ej97outi","","B",2,"https://xamlvideo.pakodemy.com/?id=513609.xaml",44,1,"8.Sınıf Matematik Soru Bankası","Matematik","Çarpanlar ve Katlar, Üslü İfadeler","Çarpanlar ve Katlar, Üslü İfadeler",4037,"Karma",39,3019999,NULL,"Karma",30199,2,"https://d2cqobm8wcb2vo.cloudfront.net/crops/yntlgs/176378.jpg","","",True,False,"{""Width"":2925,""Height"":945,""NaturalWidth"" : 390.0, ""NaturalHeight"" :126.0, ""CropWidth"" : 268.0, ""CropHeight"" : 86.6, ""CropWidthRatio"":46.5,""CropHeightRatio"":10.5}",NULL,NULL,NULL,513609,"[{""A"": {""X1"": 62, ""X2"": 285, ""Y1"": 763, ""Y2"": 886}}, {""B"": {""X1"": 936, ""X2"": 1137, ""Y1"": 763, ""Y2"": 886}}, {""C"": {""X1"": 1783, ""X2"": 1999, ""Y1"": 763, ""Y2"": 886}}, {""D"": {""X1"": 2646, ""X2"": 2860, ""Y1"": 763, ""Y2"": 886}}, {""E"": {""X1"": 0, ""X2"": 0, ""Y1"": 0, ""Y2"": 0}}]",False
513616,"crops/kf78en16gp55vo83sr77kwpl","","A",4,"https://xamlvideo.pakodemy.com/?id=513616.xaml",74,1,"8.Sınıf Matematik Soru Bankası","Matematik","Çarpanlar ve Katlar, Üslü İfadeler","Çarpanlar ve Katlar, Üslü İfadeler",4037,"Karma",39,3019999,NULL,"Karma",30199,2,"https://d2cqobm8wcb2vo.cloudfront.net/crops/yntlgs/176381.jpg","","",True,False,"{""Width"":3045,""Height"":2040,""NaturalWidth"" : 406.0, ""NaturalHeight"" :272.0, ""CropWidth"" : 268.0, ""CropHeight"" : 179.5, ""CropWidthRatio"":46.5,""CropHeightRatio"":21.9}",NULL,NULL,NULL,513616,"[{""A"": {""X1"": 151, ""X2"": 1884, ""Y1"": 679, ""Y2"": 893}}, {""B"": {""X1"": 161, ""X2"": 1987, ""Y1"": 1094, ""Y2"": 1217}}, {""C"": {""X1"": 156, ""X2"": 1884, ""Y1"": 1434, ""Y2"": 1647}}, {""D"": {""X1"": 161, ""X2"": 1987, ""Y1"": 1849, ""Y2"": 1972}}, {""E"": {""X1"": 0, ""X2"": 0, ""Y1"": 0, ""Y2"": 0}}]",False
513608,"crops/wn36fk16nk34um56hr31yqip","","C",3,"https://xamlvideo.pakodemy.com/?id=513608.xaml",61,1,"8.Sınıf Matematik Soru Bankası","Matematik","Çarpanlar ve Katlar, Üslü İfadeler","Çarpanlar ve Katlar, Üslü İfadeler",4037,"Karma",39,3019999,NULL,"Karma",30199,2,"https://d2cqobm8wcb2vo.cloudfront.net/crops/yntlgs/176387.jpg","","",True,False,"{""Width"":3195,""Height"":1470,""NaturalWidth"" : 426.0, ""NaturalHeight"" :196.0, ""CropWidth"" : 268.0, ""CropHeight"" : 123.3, ""CropWidthRatio"":46.5,""CropHeightRatio"":15}",NULL,NULL,NULL,NULL,NULL,NULL
513619,"crops/ml39cj11cg45zu99wr52zsoq","","C",2,"https://xamlvideo.pakodemy.com/?id=513619.xaml",106,1,"8.Sınıf Matematik Soru Bankası","Matematik","Çarpanlar ve Katlar, Üslü İfadeler","Çarpanlar ve Katlar, Üslü İfadeler",4037,"Karma",39,3019999,NULL,"Karma",30199,2,"https://d2cqobm8wcb2vo.cloudfront.net/crops/yntlgs/176384.jpg","","",True,False,"{""Width"":3450,""Height"":2160,""NaturalWidth"" : 460.0, ""NaturalHeight"" :288.0, ""CropWidth"" : 268.0, ""CropHeight"" : 167.8, ""CropWidthRatio"":46.5,""CropHeightRatio"":20.4}",NULL,NULL,NULL,513619,"[{""A"": {""X1"": 91, ""X2"": 838, ""Y1"": 1739, ""Y2"": 1862}}, {""B"": {""X1"": 1717, ""X2"": 2382, ""Y1"": 1739, ""Y2"": 1862}}, {""C"": {""X1"": 96, ""X2"": 838, ""Y1"": 1976, ""Y2"": 2099}}, {""D"": {""X1"": 1717, ""X2"": 2381, ""Y1"": 1976, ""Y2"": 2099}}, {""E"": {""X1"": 0, ""X2"": 0, ""Y1"": 0, ""Y2"": 0}}]",False
513624,"crops/nc23zi30xy44gc21uw13ajka","","A",3,"https://xamlvideo.pakodemy.com/?id=513624.xaml",102,1,"8.Sınıf Matematik Soru Bankası","Matematik","Çarpanlar ve Katlar, Üslü İfadeler","Çarpanlar ve Katlar, Üslü İfadeler",4037,"Karma",39,3019999,NULL,"Karma",30199,2,"https://d2cqobm8wcb2vo.cloudfront.net/crops/yntlgs/176395.jpg","","",True,False,"{""Width"":2955,""Height"":2475,""NaturalWidth"" : 394.0, ""NaturalHeight"" :330.0, ""CropWidth"" : 268.0, ""CropHeight"" : 224.5, ""CropWidthRatio"":46.5,""CropHeightRatio"":27.3}",NULL,NULL,NULL,513624,"[{""A"": {""X1"": 61, ""X2"": 359, ""Y1"": 2295, ""Y2"": 2418}}, {""B"": {""X1"": 935, ""X2"": 1210, ""Y1"": 2295, ""Y2"": 2418}}, {""C"": {""X1"": 1783, ""X2"": 2069, ""Y1"": 2295, ""Y2"": 2418}}, {""D"": {""X1"": 2645, ""X2"": 2859, ""Y1"": 2295, ""Y2"": 2418}}, {""E"": {""X1"": 0, ""X2"": 0, ""Y1"": 0, ""Y2"": 0}}]",False
513629,"crops/dm78nz63ev44dz40jk21wsbz","","A",3,"https://xamlvideo.pakodemy.com/?id=513629.xaml",65,1,"8.Sınıf Matematik Soru Bankası","Matematik","Çarpanlar ve Katlar, Üslü İfadeler","Çarpanlar ve Katlar, Üslü İfadeler",4037,"Karma",39,3019999,NULL,"Karma",30199,2,"https://d2cqobm8wcb2vo.cloudfront.net/crops/yntlgs/176400.jpg","","",True,False,"{""Width"":3465,""Height"":1485,""NaturalWidth"" : 462.0, ""NaturalHeight"" :198.0, ""CropWidth"" : 268.0, ""CropHeight"" : 114.9, ""CropWidthRatio"":46.5,""CropHeightRatio"":14}",NULL,NULL,NULL,513629,"[{""A"": {""X1"": 144, ""X2"": 494, ""Y1"": 764, ""Y2"": 887}}, {""B"": {""X1"": 1982, ""X2"": 2319, ""Y1"": 764, ""Y2"": 887}}, {""C"": {""X1"": 149, ""X2"": 490, ""Y1"": 1044, ""Y2"": 1167}}, {""D"": {""X1"": 1982, ""X2"": 2319, ""Y1"": 1044, ""Y2"": 1167}}, {""E"": {""X1"": 0, ""X2"": 0, ""Y1"": 0, ""Y2"": 0}}]",False
513627,"crops/nl99dl95yk94yz48eq26fxdv","","A",5,"https://xamlvideo.pakodemy.com/?id=513627.xaml",63,1,"8.Sınıf Matematik Soru Bankası","Matematik","Çarpanlar ve Katlar, Üslü İfadeler","Çarpanlar ve Katlar, Üslü İfadeler",4037,"Karma",39,3019999,NULL,"Karma",30199,2,"https://d2cqobm8wcb2vo.cloudfront.net/crops/yntlgs/176402.jpg","","",True,False,"{""Width"":3270,""Height"":1500,""NaturalWidth"" : 436.0, ""NaturalHeight"" :200.0, ""CropWidth"" : 268.0, ""CropHeight"" : 122.9, ""CropWidthRatio"":46.5,""CropHeightRatio"":15}",NULL,NULL,NULL,513627,"[{""A"": {""X1"": 56, ""X2"": 279, ""Y1"": 947, ""Y2"": 1070}}, {""B"": {""X1"": 930, ""X2"": 1132, ""Y1"": 947, ""Y2"": 1070}}, {""C"": {""X1"": 1778, ""X2"": 1994, ""Y1"": 947, ""Y2"": 1070}}, {""D"": {""X1"": 2641, ""X2"": 2853, ""Y1"": 947, ""Y2"": 1070}}, {""E"": {""X1"": 0, ""X2"": 0, ""Y1"": 0, ""Y2"": 0}}]",False
513625,"crops/bi56ku59jv15vh55qk13rzdh","","D",2,"https://xamlvideo.pakodemy.com/?id=513625.xaml",56,1,"8.Sınıf Matematik Soru Bankası","Matematik","Çarpanlar ve Katlar, Üslü İfadeler","Çarpanlar ve Katlar, Üslü İfadeler",4037,"Karma",39,3019999,NULL,"Karma",30199,2,"https://d2cqobm8wcb2vo.cloudfront.net/crops/yntlgs/176401.jpg","","",True,False,"{""Width"":3270,""Height"":1275,""NaturalWidth"" : 436.0, ""NaturalHeight"" :170.0, ""CropWidth"" : 268.0, ""CropHeight"" : 104.5, ""CropWidthRatio"":46.5,""CropHeightRatio"":12.7}",NULL,NULL,NULL,513625,"[{""A"": {""X1"": 39, ""X2"": 266, ""Y1"": 865, ""Y2"": 988}}, {""B"": {""X1"": 865, ""X2"": 1069, ""Y1"": 865, ""Y2"": 988}}, {""C"": {""X1"": 1663, ""X2"": 1947, ""Y1"": 865, ""Y2"": 988}}, {""D"": {""X1"": 2550, ""X2"": 2837, ""Y1"": 865, ""Y2"": 988}}, {""E"": {""X1"": 0, ""X2"": 0, ""Y1"": 0, ""Y2"": 0}}]",False
513631,"crops/zj24uu33is63mp68vl15rmzp","","D",3,"https://xamlvideo.pakodemy.com/?id=513631.xaml",113,1,"8.Sınıf Matematik Soru Bankası","Matematik","Çarpanlar ve Katlar, Üslü İfadeler","Çarpanlar ve Katlar, Üslü İfadeler",4037,"Karma",39,3019999,NULL,"Karma",30199,2,"https://d2cqobm8wcb2vo.cloudfront.net/crops/yntlgs/176397.jpg","","",True,False,"{""Width"":3090,""Height"":3405,""NaturalWidth"" : 412.0, ""NaturalHeight"" :454.0, ""CropWidth"" : 268.0, ""CropHeight"" : 295.3, ""CropWidthRatio"":46.5,""CropHeightRatio"":35.9}",NULL,NULL,NULL,513631,"[{""A"": {""X1"": 195, ""X2"": 2220, ""Y1"": 2382, ""Y2"": 2506}}, {""B"": {""X1"": 205, ""X2"": 968, ""Y1"": 2663, ""Y2"": 2786}}, {""C"": {""X1"": 199, ""X2"": 2909, ""Y1"": 2942, ""Y2"": 3066}}, {""D"": {""X1"": 204, ""X2"": 2497, ""Y1"": 3223, ""Y2"": 3347}}, {""E"": {""X1"": 0, ""X2"": 0, ""Y1"": 0, ""Y2"": 0}}]",False
513620,"crops/ln29nx58qg60tk76wq86fpia","","A",3,"https://xamlvideo.pakodemy.com/?id=513620.xaml",85,1,"8.Sınıf Matematik Soru Bankası","Matematik","Çarpanlar ve Katlar, Üslü İfadeler","Çarpanlar ve Katlar, Üslü İfadeler",4037,"Karma",39,3019999,NULL,"Karma",30199,2,"https://d2cqobm8wcb2vo.cloudfront.net/crops/yntlgs/176399.jpg","","",True,False,"{""Width"":3255,""Height"":2265,""NaturalWidth"" : 434.0, ""NaturalHeight"" :302.0, ""CropWidth"" : 268.0, ""CropHeight"" : 186.5, ""CropWidthRatio"":46.5,""CropHeightRatio"":22.7}",NULL,NULL,NULL,513620,"[{""A"": {""X1"": 359, ""X2"": 939, ""Y1"": 1799, ""Y2"": 1931}}, {""B"": {""X1"": 2201, ""X2"": 2692, ""Y1"": 1799, ""Y2"": 1922}}, {""C"": {""X1"": 365, ""X2"": 994, ""Y1"": 2079, ""Y2"": 2202}}, {""D"": {""X1"": 2202, ""X2"": 2746, ""Y1"": 2079, ""Y2"": 2202}}, {""E"": {""X1"": 0, ""X2"": 0, ""Y1"": 0, ""Y2"": 0}}]",False
513623,"crops/ig15go54ee21rf14fn66gozu","","B",3,"https://xamlvideo.pakodemy.com/?id=513623.xaml",65,1,"8.Sınıf Matematik Soru Bankası","Matematik","Çarpanlar ve Katlar, Üslü İfadeler","Çarpanlar ve Katlar, Üslü İfadeler",4037,"Karma",39,3019999,NULL,"Karma",30199,2,"https://d2cqobm8wcb2vo.cloudfront.net/crops/yntlgs/176394.jpg","","",True,False,"{""Width"":2910,""Height"":1785,""NaturalWidth"" : 388.0, ""NaturalHeight"" :238.0, ""CropWidth"" : 268.0, ""CropHeight"" : 164.4, ""CropWidthRatio"":46.5,""CropHeightRatio"":20}",NULL,NULL,NULL,513623,"[{""A"": {""X1"": 62, ""X2"": 409, ""Y1"": 1325, ""Y2"": 1448}}, {""B"": {""X1"": 1900, ""X2"": 2237, ""Y1"": 1325, ""Y2"": 1448}}, {""C"": {""X1"": 67, ""X2"": 411, ""Y1"": 1605, ""Y2"": 1728}}, {""D"": {""X1"": 1900, ""X2"": 2238, ""Y1"": 1605, ""Y2"": 1728}}, {""E"": {""X1"": 0, ""X2"": 0, ""Y1"": 0, ""Y2"": 0}}]",False
513630,"crops/mc88yz53ph72vp80ii72spzz","","C",3,"https://xamlvideo.pakodemy.com/?id=513630.xaml",61,1,"8.Sınıf Matematik Soru Bankası","Matematik","Çarpanlar ve Katlar, Üslü İfadeler","Çarpanlar ve Katlar, Üslü İfadeler",4037,"Karma",39,3019999,NULL,"Karma",30199,2,"https://d2cqobm8wcb2vo.cloudfront.net/crops/yntlgs/176396.jpg","","",True,False,"{""Width"":2955,""Height"":1605,""NaturalWidth"" : 394.0, ""NaturalHeight"" :214.0, ""CropWidth"" : 268.0, ""CropHeight"" : 145.6, ""CropWidthRatio"":46.5,""CropHeightRatio"":17.7}",NULL,NULL,NULL,513630,"[{""A"": {""X1"": 61, ""X2"": 418, ""Y1"": 851, ""Y2"": 987}}, {""B"": {""X1"": 1900, ""X2"": 2248, ""Y1"": 851, ""Y2"": 1345}}, {""C"": {""X1"": 66, ""X2"": 418, ""Y1"": 1326, ""Y2"": 1464}}, {""D"": {""X1"": 1900, ""X2"": 2172, ""Y1"": 1326, ""Y2"": 1522}}]",False
513626,"crops/zv81tt61ww49nh49wf23qagk","","D",4,"https://xamlvideo.pakodemy.com/?id=513626.xaml",79,1,"8.Sınıf Matematik Soru Bankası","Matematik","Çarpanlar ve Katlar, Üslü İfadeler","Çarpanlar ve Katlar, Üslü İfadeler",4037,"Karma",39,3019999,NULL,"Karma",30199,2,"https://d2cqobm8wcb2vo.cloudfront.net/crops/yntlgs/176398.jpg","","",True,False,"{""Width"":3015,""Height"":2265,""NaturalWidth"" : 402.0, ""NaturalHeight"" :302.0, ""CropWidth"" : 268.0, ""CropHeight"" : 201.3, ""CropWidthRatio"":46.5,""CropHeightRatio"":24.5}",NULL,NULL,NULL,513626,"[{""A"": {""X1"": 142, ""X2"": 801, ""Y1"": 1235, ""Y2"": 1359}}, {""B"": {""X1"": 152, ""X2"": 802, ""Y1"": 1515, ""Y2"": 1639}}, {""C"": {""X1"": 147, ""X2"": 802, ""Y1"": 1795, ""Y2"": 1919}}, {""D"": {""X1"": 152, ""X2"": 803, ""Y1"": 2075, ""Y2"": 2199}}, {""E"": {""X1"": 0, ""X2"": 0, ""Y1"": 0, ""Y2"": 0}}]",False
513622,"crops/fu71nm52xn80ol77ld96pzsw","","B",4,"https://xamlvideo.pakodemy.com/?id=513622.xaml",78,1,"8.Sınıf Matematik Soru Bankası","Matematik","Çarpanlar ve Katlar, Üslü İfadeler","Çarpanlar ve Katlar, Üslü İfadeler",4037,"Karma",39,3019999,NULL,"Karma",30199,2,"https://d2cqobm8wcb2vo.cloudfront.net/crops/yntlgs/176393.jpg","","",True,False,"{""Width"":2925,""Height"":2265,""NaturalWidth"" : 390.0, ""NaturalHeight"" :302.0, ""CropWidth"" : 268.0, ""CropHeight"" : 207.5, ""CropWidthRatio"":46.5,""CropHeightRatio"":25.3}",NULL,NULL,NULL,NULL,NULL,NULL
513628,"crops/kr85ls27gl12al59ky79jaev","","C",3,"https://xamlvideo.pakodemy.com/?id=513628.xaml",134,1,"8.Sınıf Matematik Soru Bankası","Matematik","Çarpanlar ve Katlar, Üslü İfadeler","Çarpanlar ve Katlar, Üslü İfadeler",4037,"Karma",39,3019999,NULL,"Karma",30199,2,"https://d2cqobm8wcb2vo.cloudfront.net/crops/yntlgs/176403.jpg","","",True,False,"{""Width"":3345,""Height"":3840,""NaturalWidth"" : 446.0, ""NaturalHeight"" :512.0, ""CropWidth"" : 268.0, ""CropHeight"" : 307.7, ""CropWidthRatio"":46.5,""CropHeightRatio"":37.4}",NULL,NULL,NULL,513628,"[{""A"": {""X1"": 62, ""X2"": 339, ""Y1"": 3641, ""Y2"": 3764}}, {""B"": {""X1"": 914, ""X2"": 1177, ""Y1"": 3641, ""Y2"": 3764}}, {""C"": {""X1"": 1747, ""X2"": 2012, ""Y1"": 3641, ""Y2"": 3764}}, {""D"": {""X1"": 2588, ""X2"": 2863, ""Y1"": 3641, ""Y2"": 3764}}, {""E"": {""X1"": 0, ""X2"": 0, ""Y1"": 0, ""Y2"": 0}}]",False
513621,"crops/wr89vt50nm99zz54zy16ihoc","","B",4,"https://xamlvideo.pakodemy.com/?id=513621.xaml",246,1,"8.Sınıf Matematik Soru Bankası","Matematik","Çarpanlar ve Katlar, Üslü İfadeler","Çarpanlar ve Katlar, Üslü İfadeler",4037,"Karma",39,3019999,NULL,"Karma",30199,2,"https://d2cqobm8wcb2vo.cloudfront.net/crops/yntlgs/176392.jpg","","",True,True,"{""Width"":6300,""Height"":3855,""NaturalWidth"" : 840.0, ""NaturalHeight"" :514.0, ""CropWidth"" : 536.0, ""CropHeight"" : 328.0, ""CropWidthRatio"":93.1,""CropHeightRatio"":39.9}",NULL,NULL,NULL,513621,"[{""A"": {""X1"": 73, ""X2"": 296, ""Y1"": 3670, ""Y2"": 3793}}, {""B"": {""X1"": 2067, ""X2"": 2268, ""Y1"": 3670, ""Y2"": 3793}}, {""C"": {""X1"": 4033, ""X2"": 4249, ""Y1"": 3670, ""Y2"": 3793}}, {""D"": {""X1"": 6016, ""X2"": 6228, ""Y1"": 3670, ""Y2"": 3793}}, {""E"": {""X1"": 0, ""X2"": 0, ""Y1"": 0, ""Y2"": 0}}]",False
